"Date","DISVX"
"2007-12-19",34258.34
"2007-12-20",34240.26
"2007-12-21",34710.3
"2007-12-24",34927.24
"2007-12-26",35108.02
"2007-12-27",35108.02
"2007-12-28",35379.19
"2007-12-31",35361.11
"2008-01-02",35451.51
"2008-01-03",35306.88
"2008-01-04",34692.22
"2008-01-07",34023.32
"2008-01-08",33824.46
"2008-01-09",33752.15
"2008-01-10",33625.6
"2008-01-11",33119.41
"2008-01-14",33661.76
"2008-01-15",32613.22
"2008-01-16",31799.69
"2008-01-17",31636.99
"2008-01-18",31745.46
"2008-01-22",30660.76
"2008-01-23",30877.7
"2008-01-24",31727.38
"2008-01-25",31908.16
"2008-01-28",32161.26
"2008-01-29",32649.37
"2008-01-30",32558.98
"2008-01-31",33029.02
"2008-02-01",33553.29
"2008-02-04",33661.76
"2008-02-05",32486.67
"2008-02-06",32233.57
"2008-02-07",32034.71
"2008-02-08",31944.32
"2008-02-11",32052.79
"2008-02-12",32414.35
"2008-02-13",32540.9
"2008-02-14",32649.37
"2008-02-15",32649.37
"2008-02-19",33083.25
"2008-02-20",32956.7
"2008-02-21",33119.41
"2008-02-22",33390.58
"2008-02-25",33734.07
"2008-02-26",34131.79
"2008-02-27",34402.97
"2008-02-28",34366.81
"2008-02-29",33752.15
"2008-03-03",33715.99
"2008-03-04",33372.5
"2008-03-05",33625.6
"2008-03-06",33444.82
"2008-03-07",33065.17
"2008-03-10",32508.36
"2008-03-11",33142.23
"2008-03-12",33323.33
"2008-03-13",33432
"2008-03-14",32979.23
"2008-03-17",32327.26
"2008-03-18",32906.79
"2008-03-19",31983.16
"2008-03-20",32128.04
"2008-03-24",32562.69
"2008-03-25",33269
"2008-03-26",33594.99
"2008-03-27",33830.43
"2008-03-28",33866.65
"2008-03-31",34065.87
"2008-04-01",34645.4
"2008-04-02",34572.96
"2008-04-03",34518.63
"2008-04-04",34518.63
"2008-04-07",34627.29
"2008-04-08",34319.41
"2008-04-09",34192.64
"2008-04-10",33884.76
"2008-04-11",33721.77
"2008-04-14",33649.32
"2008-04-15",33794.21
"2008-04-16",34627.29
"2008-04-17",34464.3
"2008-04-18",34663.51
"2008-04-21",34663.51
"2008-04-22",34536.74
"2008-04-23",34464.3
"2008-04-24",34192.64
"2008-04-25",34482.41
"2008-04-28",34681.62
"2008-04-29",34355.63
"2008-04-30",34645.4
"2008-05-01",34663.51
"2008-05-02",34844.62
"2008-05-05",35007.61
"2008-05-06",35224.94
"2008-05-07",34898.95
"2008-05-08",35387.93
"2008-05-09",35224.94
"2008-05-12",35514.71
"2008-05-13",35206.83
"2008-05-14",35261.16
"2008-05-15",35822.58
"2008-05-16",36076.13
"2008-05-19",36021.8
"2008-05-20",35876.92
"2008-05-21",35605.26
"2008-05-22",35732.03
"2008-05-23",35587.15
"2008-05-27",35333.6
"2008-05-28",35297.38
"2008-05-29",35188.72
"2008-05-30",35406.04
"2008-06-02",35224.94
"2008-06-03",35025.72
"2008-06-04",35061.94
"2008-06-05",35605.26
"2008-06-06",34971.39
"2008-06-09",34627.29
"2008-06-10",33951.77
"2008-06-11",33528.29
"2008-06-12",33381
"2008-06-13",33601.94
"2008-06-16",33730.82
"2008-06-17",33896.53
"2008-06-18",33528.29
"2008-06-19",33344.17
"2008-06-20",32939.11
"2008-06-23",32791.81
"2008-06-24",32570.87
"2008-06-25",32994.34
"2008-06-26",32478.81
"2008-06-27",32460.4
"2008-06-30",32313.1
"2008-07-01",32018.51
"2008-07-02",31226.79
"2008-07-03",31005.85
"2008-07-07",30895.37
"2008-07-08",30692.84
"2008-07-09",30545.55
"2008-07-10",30821.73
"2008-07-11",30527.13
"2008-07-14",30508.72
"2008-07-15",30214.13
"2008-07-16",30582.37
"2008-07-17",30987.43
"2008-07-18",31189.97
"2008-07-21",31576.62
"2008-07-22",31502.97
"2008-07-23",31613.44
"2008-07-24",31134.73
"2008-07-25",31005.85
"2008-07-28",30582.37
"2008-07-29",30637.61
"2008-07-30",31097.91
"2008-07-31",30876.96
"2008-08-01",30674.43
"2008-08-04",30343.01
"2008-08-05",30895.37
"2008-08-06",31024.26
"2008-08-07",30453.48
"2008-08-08",30600.78
"2008-08-11",30600.78
"2008-08-12",30250.95
"2008-08-13",29790.65
"2008-08-14",29661.77
"2008-08-15",29643.36
"2008-08-18",29532.88
"2008-08-19",29109.41
"2008-08-20",29256.7
"2008-08-21",29477.65
"2008-08-22",29569.71
"2008-08-25",29348.76
"2008-08-26",29385.59
"2008-08-27",29477.65
"2008-08-28",29790.65
"2008-08-29",29882.71
"2008-09-02",29477.65
"2008-09-03",29496.06
"2008-09-04",28464.99
"2008-09-05",28299.28
"2008-09-08",28704.34
"2008-09-09",27894.21
"2008-09-10",28060.69
"2008-09-11",27820.22
"2008-09-12",28301.16
"2008-09-15",27524.26
"2008-09-16",27450.27
"2008-09-17",26673.38
"2008-09-18",27450.27
"2008-09-19",28338.15
"2008-09-22",28430.64
"2008-09-23",27450.27
"2008-09-24",27524.26
"2008-09-25",27690.74
"2008-09-26",27265.3
"2008-09-29",25212.08
"2008-09-30",25582.03
"2008-10-01",25415.55
"2008-10-02",24435.18
"2008-10-03",24194.72
"2008-10-06",22788.91
"2008-10-07",22400.46
"2008-10-08",21272.11
"2008-10-09",20550.71
"2008-10-10",19958.79
"2008-10-13",21753.05
"2008-10-14",21753.05
"2008-10-15",20310.24
"2008-10-16",20939.16
"2008-10-17",20328.74
"2008-10-20",20994.65
"2008-10-21",20328.74
"2008-10-22",19329.88
"2008-10-23",19477.86
"2008-10-24",18571.48
"2008-10-27",17702.1
"2008-10-28",18830.44
"2008-10-29",18978.42
"2008-10-30",19829.31
"2008-10-31",20014.28
"2008-11-03",20254.75
"2008-11-04",21309.11
"2008-11-05",20828.17
"2008-11-06",20051.28
"2008-11-07",20365.74
"2008-11-10",20254.75
"2008-11-11",19718.32
"2008-11-12",19015.42
"2008-11-13",19884.8
"2008-11-14",18978.42
"2008-11-17",18793.45
"2008-11-18",18774.95
"2008-11-19",17850.08
"2008-11-20",17110.18
"2008-11-21",18164.53
"2008-11-24",18275.52
"2008-11-25",18645.47
"2008-11-26",18737.96
"2008-11-28",18904.43
"2008-12-01",18386.5
"2008-12-02",18405
"2008-12-03",18497.49
"2008-12-04",18201.53
"2008-12-05",18460.49
"2008-12-08",19089.41
"2008-12-09",18922.93
"2008-12-10",19370.57
"2008-12-11",19464.06
"2008-12-12",19576.24
"2008-12-15",19819.31
"2008-12-16",20455.02
"2008-12-17",20492.42
"2008-12-18",20137.17
"2008-12-19",19707.13
"2008-12-22",19632.34
"2008-12-23",19557.55
"2008-12-24",19669.73
"2008-12-26",19838.01
"2008-12-29",20211.96
"2008-12-30",20529.81
"2008-12-31",20623.3
"2009-01-02",20585.91
"2009-01-05",20642
"2009-01-06",20866.37
"2009-01-07",20810.28
"2009-01-08",20903.76
"2009-01-09",20604.6
"2009-01-12",20249.35
"2009-01-13",19800.61
"2009-01-14",19389.27
"2009-01-15",19445.36
"2009-01-16",19576.24
"2009-01-20",18454.4
"2009-01-21",19015.32
"2009-01-22",18828.34
"2009-01-23",18529.18
"2009-01-26",18772.25
"2009-01-27",19071.41
"2009-01-28",19445.36
"2009-01-29",18940.53
"2009-01-30",18884.44
"2009-02-02",18678.76
"2009-02-03",18940.53
"2009-02-04",18940.53
"2009-02-05",19090.11
"2009-02-06",19445.36
"2009-02-09",19445.36
"2009-02-10",18809.65
"2009-02-11",18865.74
"2009-02-12",18772.25
"2009-02-13",18697.46
"2009-02-17",17912.17
"2009-02-18",17762.59
"2009-02-19",17706.5
"2009-02-20",17482.13
"2009-02-23",16921.2
"2009-02-24",17108.18
"2009-02-25",16846.41
"2009-02-26",16865.11
"2009-02-27",16809.02
"2009-03-02",16229.4
"2009-03-03",16117.21
"2009-03-04",16603.35
"2009-03-05",16210.7
"2009-03-06",16135.91
"2009-03-09",15687.17
"2009-03-10",16257.44
"2009-03-11",16388.55
"2009-03-12",16650.77
"2009-03-13",16650.77
"2009-03-16",16800.61
"2009-03-17",17081.55
"2009-03-18",17437.42
"2009-03-19",17755.83
"2009-03-20",17531.07
"2009-03-23",18411.37
"2009-03-24",18074.23
"2009-03-25",18373.91
"2009-03-26",18579.94
"2009-03-27",18224.07
"2009-03-30",17699.64
"2009-03-31",17905.66
"2009-04-01",18298.99
"2009-04-02",19085.64
"2009-04-03",19347.86
"2009-04-06",19198.02
"2009-04-07",18842.15
"2009-04-08",18935.8
"2009-04-09",19497.69
"2009-04-13",19759.91
"2009-04-14",19947.21
"2009-04-15",20190.7
"2009-04-16",20321.8
"2009-04-17",20340.53
"2009-04-20",19628.8
"2009-04-21",19816.1
"2009-04-22",19759.91
"2009-04-23",20340.53
"2009-04-24",20677.67
"2009-04-27",20415.45
"2009-04-28",20209.43
"2009-04-29",20733.86
"2009-04-30",20808.78
"2009-05-01",20939.89
"2009-05-04",21707.81
"2009-05-05",21820.19
"2009-05-06",22250.97
"2009-05-07",22063.67
"2009-05-08",22775.4
"2009-05-11",22176.05
"2009-05-12",22363.35
"2009-05-13",21557.97
"2009-05-14",21764
"2009-05-15",21820.19
"2009-05-18",22307.16
"2009-05-19",22625.57
"2009-05-20",23037.62
"2009-05-21",22943.97
"2009-05-22",23037.62
"2009-05-26",23318.57
"2009-05-27",23075.08
"2009-05-28",23206.19
"2009-05-29",23674.43
"2009-06-01",24161.41
"2009-06-02",24498.54
"2009-06-03",24030.3
"2009-06-04",24105.22
"2009-06-05",23749.35
"2009-06-08",23655.7
"2009-06-09",23917.92
"2009-06-10",24145.17
"2009-06-11",24542.85
"2009-06-12",24410.29
"2009-06-15",23747.48
"2009-06-16",23387.67
"2009-06-17",23349.8
"2009-06-18",23141.49
"2009-06-19",23236.17
"2009-06-22",22630.18
"2009-06-23",22838.49
"2009-06-24",23065.74
"2009-06-25",23425.55
"2009-06-26",23652.8
"2009-06-29",23728.55
"2009-06-30",23595.99
"2009-07-01",23842.17
"2009-07-02",23406.61
"2009-07-06",23292.99
"2009-07-07",22971.05
"2009-07-08",22743.8
"2009-07-09",22876.36
"2009-07-10",22686.99
"2009-07-13",22838.49
"2009-07-14",23046.8
"2009-07-15",23709.61
"2009-07-16",23842.17
"2009-07-17",23766.42
"2009-07-20",24277.73
"2009-07-21",24504.98
"2009-07-22",24637.54
"2009-07-23",24883.73
"2009-07-24",25054.16
"2009-07-27",25092.04
"2009-07-28",24883.73
"2009-07-29",24807.98
"2009-07-30",25224.6
"2009-07-31",25792.72
"2009-08-03",26550.22
"2009-08-04",26493.41
"2009-08-05",26588.09
"2009-08-06",26607.03
"2009-08-07",26493.41
"2009-08-10",26474.47
"2009-08-11",26266.16
"2009-08-12",26493.41
"2009-08-13",27061.53
"2009-08-14",27099.4
"2009-08-17",26228.28
"2009-08-18",26644.9
"2009-08-19",26758.53
"2009-08-20",27099.4
"2009-08-21",27497.09
"2009-08-24",27743.27
"2009-08-25",27951.58
"2009-08-26",27951.58
"2009-08-27",28027.33
"2009-08-28",28216.71
"2009-08-31",28027.33
"2009-09-01",27402.4
"2009-09-02",27250.9
"2009-09-03",27591.77
"2009-09-04",28008.4
"2009-09-08",28728.02
"2009-09-09",29006.4
"2009-09-10",29328.9
"2009-09-11",29385.81
"2009-09-14",29234.05
"2009-09-15",29461.7
"2009-09-16",29935.97
"2009-09-17",29708.32
"2009-09-18",29613.46
"2009-09-21",29309.93
"2009-09-22",29727.29
"2009-09-23",29499.64
"2009-09-24",29082.28
"2009-09-25",28873.6
"2009-09-28",29215.08
"2009-09-29",29120.22
"2009-09-30",29347.87
"2009-10-01",28570.07
"2009-10-02",28228.59
"2009-10-05",28589.04
"2009-10-06",29158.16
"2009-10-07",29347.87
"2009-10-08",29822.14
"2009-10-09",29784.2
"2009-10-12",30049.79
"2009-10-13",29973.91
"2009-10-14",30599.95
"2009-10-15",30656.86
"2009-10-16",30334.35
"2009-10-19",30732.74
"2009-10-20",30543.03
"2009-10-21",30429.21
"2009-10-22",30410.24
"2009-10-23",29973.91
"2009-10-26",29442.73
"2009-10-27",28987.43
"2009-10-28",28095.8
"2009-10-29",28892.57
"2009-10-30",28285.51
"2009-11-02",28361.39
"2009-11-03",28190.65
"2009-11-04",28759.78
"2009-11-05",28949.48
"2009-11-06",28968.46
"2009-11-09",29575.52
"2009-11-10",29404.78
"2009-11-11",29461.7
"2009-11-12",29120.22
"2009-11-13",29442.73
"2009-11-16",29954.94
"2009-11-17",29594.49
"2009-11-18",29575.52
"2009-11-19",29025.37
"2009-11-20",28797.72
"2009-11-23",29234.05
"2009-11-24",28968.46
"2009-11-25",29215.08
"2009-11-27",28437.27
"2009-11-30",28437.27
"2009-12-01",29253.02
"2009-12-02",29253.02
"2009-12-03",29253.02
"2009-12-04",29044.34
"2009-12-07",28930.51
"2009-12-08",28494.18
"2009-12-09",28389.84
"2009-12-10",28408.91
"2009-12-11",28427.98
"2009-12-14",28561.44
"2009-12-15",28351.71
"2009-12-16",28618.64
"2009-12-17",28218.25
"2009-12-18",28237.31
"2009-12-21",28199.18
"2009-12-22",28256.38
"2009-12-23",28447.04
"2009-12-24",28542.38
"2009-12-28",28694.91
"2009-12-29",28790.24
"2009-12-30",28809.31
"2009-12-31",28771.17
"2010-01-04",29514.76
"2010-01-05",29705.43
"2010-01-06",29953.29
"2010-01-07",30029.55
"2010-01-08",30410.88
"2010-01-11",30601.55
"2010-01-12",30277.42
"2010-01-13",30563.41
"2010-01-14",30754.08
"2010-01-15",30487.15
"2010-01-19",30582.48
"2010-01-20",29877.02
"2010-01-21",29438.5
"2010-01-22",28961.84
"2010-01-25",29228.77
"2010-01-26",28847.44
"2010-01-27",28713.97
"2010-01-28",28523.31
"2010-01-29",28218.25
"2010-02-01",28618.64
"2010-02-02",29076.23
"2010-02-03",28866.5
"2010-02-04",27951.32
"2010-02-05",27589.06
"2010-02-08",27207.73
"2010-02-09",27703.46
"2010-02-10",27722.52
"2010-02-11",27951.32
"2010-02-12",27722.52
"2010-02-16",28084.78
"2010-02-17",28218.25
"2010-02-18",28351.71
"2010-02-19",28122.92
"2010-02-22",28256.38
"2010-02-23",27875.05
"2010-02-24",27913.19
"2010-02-25",27760.65
"2010-02-26",27951.32
"2010-03-01",28199.18
"2010-03-02",28523.31
"2010-03-03",28847.44
"2010-03-04",28733.04
"2010-03-05",29114.37
"2010-03-08",29133.43
"2010-03-09",29133.43
"2010-03-10",29381.3
"2010-03-11",29533.83
"2010-03-12",29819.82
"2010-03-15",29610.09
"2010-03-16",30048.62
"2010-03-17",30201.15
"2010-03-18",30010.49
"2010-03-19",29762.62
"2010-03-22",29857.96
"2010-03-23",30048.62
"2010-03-24",29648.23
"2010-03-25",29610.09
"2010-03-26",29934.22
"2010-03-29",30182.08
"2010-03-30",30201.15
"2010-03-31",30220.22
"2010-04-01",30773.14
"2010-04-05",30868.47
"2010-04-06",31001.94
"2010-04-07",30963.81
"2010-04-08",31001.94
"2010-04-09",31383.27
"2010-04-12",31440.47
"2010-04-13",31345.13
"2010-04-14",31707.4
"2010-04-15",31726.46
"2010-04-16",31268.87
"2010-04-19",31040.07
"2010-04-20",31307
"2010-04-21",31345.13
"2010-04-22",31192.6
"2010-04-23",31593
"2010-04-26",31726.46
"2010-04-27",30696.88
"2010-04-28",30410.88
"2010-04-29",30792.21
"2010-04-30",30601.55
"2010-05-03",30696.88
"2010-05-04",29514.76
"2010-05-05",28942.77
"2010-05-06",28065.72
"2010-05-07",27474.66
"2010-05-10",28847.44
"2010-05-11",28580.51
"2010-05-12",29019.04
"2010-05-13",28771.17
"2010-05-14",28141.98
"2010-05-17",27779.72
"2010-05-18",27226.8
"2010-05-19",27074.26
"2010-05-20",26216.28
"2010-05-21",26597.6
"2010-05-24",26273.48
"2010-05-25",25758.68
"2010-05-26",25739.62
"2010-05-27",26788.27
"2010-05-28",26483.21
"2010-06-01",26464.14
"2010-06-02",26807.33
"2010-06-03",26845.47
"2010-06-04",25968.41
"2010-06-07",25529.89
"2010-06-08",25358.29
"2010-06-09",25434.56
"2010-06-10",26311.61
"2010-06-11",26349.74
"2010-06-14",26654.8
"2010-06-15",27226.8
"2010-06-16",27055.2
"2010-06-17",27245.86
"2010-06-18",27398.39
"2010-06-21",27398.39
"2010-06-22",27207.73
"2010-06-23",27207.73
"2010-06-24",26769.2
"2010-06-25",26864.53
"2010-06-28",26673.87
"2010-06-29",25815.88
"2010-06-30",25682.42
"2010-07-01",25834.95
"2010-07-02",25892.15
"2010-07-06",26330.68
"2010-07-07",26788.27
"2010-07-08",27036.13
"2010-07-09",27131.46
"2010-07-12",27093.33
"2010-07-13",27474.66
"2010-07-14",27531.86
"2010-07-15",27627.19
"2010-07-16",26978.93
"2010-07-19",26978.93
"2010-07-20",27112.4
"2010-07-21",26902.67
"2010-07-22",27608.12
"2010-07-23",27875.05
"2010-07-26",28180.11
"2010-07-27",28237.31
"2010-07-28",28084.78
"2010-07-29",28294.51
"2010-07-30",28180.11
"2010-08-02",28828.37
"2010-08-03",28866.5
"2010-08-04",28847.44
"2010-08-05",28923.7
"2010-08-06",29038.1
"2010-08-09",29076.23
"2010-08-10",28694.91
"2010-08-11",27550.92
"2010-08-12",27283.99
"2010-08-13",27245.86
"2010-08-16",27417.46
"2010-08-17",27817.85
"2010-08-18",27855.99
"2010-08-19",27569.99
"2010-08-20",27169.6
"2010-08-23",27055.2
"2010-08-24",26673.87
"2010-08-25",26635.74
"2010-08-26",26769.2
"2010-08-27",27093.33
"2010-08-30",26940.8
"2010-08-31",26864.53
"2010-09-01",27684.39
"2010-09-02",27855.99
"2010-09-03",28161.05
"2010-09-07",27894.12
"2010-09-08",28084.78
"2010-09-09",28256.61
"2010-09-10",28332.98
"2010-09-13",28772.11
"2010-09-14",28963.03
"2010-09-15",28943.94
"2010-09-16",28829.38
"2010-09-17",28772.11
"2010-09-20",29115.77
"2010-09-21",29287.6
"2010-09-22",29249.41
"2010-09-23",29039.4
"2010-09-24",29669.44
"2010-09-27",29707.63
"2010-09-28",29917.64
"2010-09-29",30013.11
"2010-09-30",29917.64
"2010-10-01",30165.84
"2010-10-04",29822.18
"2010-10-05",30394.95
"2010-10-06",30643.15
"2010-10-07",30624.06
"2010-10-08",30795.89
"2010-10-11",30795.89
"2010-10-12",30681.34
"2010-10-13",31063.18
"2010-10-14",31254.11
"2010-10-15",31025
"2010-10-18",31215.92
"2010-10-19",30414.04
"2010-10-20",30891.35
"2010-10-21",30814.98
"2010-10-22",30948.63
"2010-10-25",31120.46
"2010-10-26",31005.91
"2010-10-27",30643.15
"2010-10-28",30776.8
"2010-10-29",30853.17
"2010-11-01",30834.07
"2010-11-02",31120.46
"2010-11-03",31330.47
"2010-11-04",32036.89
"2010-11-05",31884.15
"2010-11-08",31865.06
"2010-11-09",31693.23
"2010-11-10",31750.51
"2010-11-11",31406.84
"2010-11-12",31120.46
"2010-11-15",31082.27
"2010-11-16",30356.77
"2010-11-17",30509.51
"2010-11-18",31158.64
"2010-11-19",31273.2
"2010-11-22",31215.92
"2010-11-23",30414.04
"2010-11-24",30757.71
"2010-11-26",30509.51
"2010-11-29",30356.77
"2010-11-30",29974.92
"2010-12-01",30719.52
"2010-12-02",31425.94
"2010-12-03",31884.15
"2010-12-06",31922.34
"2010-12-07",31998.71
"2010-12-08",32094.17
"2010-12-09",32141.9
"2010-12-10",32200.62
"2010-12-13",32631.27
"2010-12-14",32729.14
"2010-12-15",32494.25
"2010-12-16",32592.12
"2010-12-17",32572.54
"2010-12-20",32572.54
"2010-12-21",32807.44
"2010-12-22",32866.17
"2010-12-23",32983.62
"2010-12-27",32866.17
"2010-12-28",32944.47
"2010-12-29",33472.99
"2010-12-30",33414.26
"2010-12-31",33668.74
"2011-01-03",33884.06
"2011-01-04",33903.63
"2011-01-05",33668.74
"2011-01-06",33492.56
"2011-01-07",33375.11
"2011-01-10",33257.66
"2011-01-11",33668.74
"2011-01-12",34177.68
"2011-01-13",34314.71
"2011-01-14",34412.58
"2011-01-18",34667.05
"2011-01-19",34549.6
"2011-01-20",34099.38
"2011-01-21",34216.83
"2011-01-24",34432.15
"2011-01-25",34393.01
"2011-01-26",34667.05
"2011-01-27",34725.78
"2011-01-28",34236.41
"2011-01-31",34373.43
"2011-02-01",35097.7
"2011-02-02",35097.7
"2011-02-03",34980.25
"2011-02-04",35078.12
"2011-02-07",35352.17
"2011-02-08",35450.05
"2011-02-09",35410.9
"2011-02-10",35038.98
"2011-02-11",35117.27
"2011-02-14",35293.45
"2011-02-15",35117.27
"2011-02-16",35352.17
"2011-02-17",35528.35
"2011-02-18",35626.22
"2011-02-22",34725.78
"2011-02-23",34686.63
"2011-02-24",34490.88
"2011-02-25",34980.25
"2011-02-28",35371.75
"2011-03-01",35136.85
"2011-03-02",35234.72
"2011-03-03",35547.92
"2011-03-04",35508.77
"2011-03-07",35293.45
"2011-03-08",35234.72
"2011-03-09",35273.87
"2011-03-10",34334.28
"2011-03-11",34373.43
"2011-03-14",33668.74
"2011-03-15",32513.82
"2011-03-16",32063.6
"2011-03-17",33120.64
"2011-03-18",33825.33
"2011-03-21",34530.03
"2011-03-22",34764.93
"2011-03-23",34843.23
"2011-03-24",35293.45
"2011-03-25",35097.7
"2011-03-28",35136.85
"2011-03-29",35254.3
"2011-03-30",35626.22
"2011-03-31",35547.92
"2011-04-01",35763.24
"2011-04-04",35841.54
"2011-04-05",35626.22
"2011-04-06",35802.39
"2011-04-07",35567.5
"2011-04-08",35978.57
"2011-04-11",35821.97
"2011-04-12",35352.17
"2011-04-13",35587.07
"2011-04-14",35802.39
"2011-04-15",35704.52
"2011-04-18",35019.4
"2011-04-19",35332.6
"2011-04-20",36056.87
"2011-04-21",36272.19
"2011-04-25",36233.04
"2011-04-26",36467.94
"2011-04-27",36741.99
"2011-04-28",36957.31
"2011-04-29",37074.76
"2011-05-02",37016.03
"2011-05-03",36761.56
"2011-05-04",36409.21
"2011-05-05",35782.82
"2011-05-06",35978.57
"2011-05-09",36213.47
"2011-05-10",36467.94
"2011-05-11",35919.84
"2011-05-12",35900.27
"2011-05-13",35430.47
"2011-05-16",35176
"2011-05-17",35078.12
"2011-05-18",35234.72
"2011-05-19",35430.47
"2011-05-20",35156.42
"2011-05-23",34432.15
"2011-05-24",34608.33
"2011-05-25",34647.48
"2011-05-26",34901.95
"2011-05-27",35293.45
"2011-05-31",35802.39
"2011-06-01",35352.17
"2011-06-02",35410.9
"2011-06-03",35332.6
"2011-06-06",34980.25
"2011-06-07",35195.57
"2011-06-08",34665.1
"2011-06-09",34843.27
"2011-06-10",34229.55
"2011-06-13",34308.74
"2011-06-14",34645.3
"2011-06-15",33873.2
"2011-06-16",33576.24
"2011-06-17",33754.42
"2011-06-20",33556.45
"2011-06-21",34209.76
"2011-06-22",34071.18
"2011-06-23",33714.82
"2011-06-24",33497.05
"2011-06-27",33497.05
"2011-06-28",33813.81
"2011-06-29",34467.12
"2011-06-30",35021.45
"2011-07-01",35358
"2011-07-05",35437.19
"2011-07-06",35219.42
"2011-07-07",35536.18
"2011-07-08",35199.62
"2011-07-11",34229.55
"2011-07-12",34051.38
"2011-07-13",34625.5
"2011-07-14",34348.34
"2011-07-15",34387.93
"2011-07-18",33813.81
"2011-07-19",34288.95
"2011-07-20",34645.3
"2011-07-21",35160.03
"2011-07-22",35377.8
"2011-07-25",35179.83
"2011-07-26",35338.2
"2011-07-27",34625.5
"2011-07-28",34387.93
"2011-07-29",34348.34
"2011-08-01",34051.38
"2011-08-02",33021.92
"2011-08-03",32804.15
"2011-08-04",30804.62
"2011-08-05",30705.63
"2011-08-08",28646.71
"2011-08-09",30091.92
"2011-08-10",29062.46
"2011-08-11",30151.31
"2011-08-12",30567.05
"2011-08-15",31240.16
"2011-08-16",30685.84
"2011-08-17",30923.4
"2011-08-18",29478.2
"2011-08-19",29003.06
"2011-08-22",29003.06
"2011-08-23",29636.58
"2011-08-24",29715.77
"2011-08-25",29418.81
"2011-08-26",29755.36
"2011-08-29",30448.27
"2011-08-30",30547.25
"2011-08-31",31081.78
"2011-09-01",30844.21
"2011-09-02",30210.7
"2011-09-06",29022.86
"2011-09-07",29794.96
"2011-09-08",29381.19
"2011-09-09",28586.57
"2011-09-12",28248.85
"2011-09-13",28507.11
"2011-09-14",28745.49
"2011-09-15",29401.06
"2011-09-16",29619.58
"2011-09-19",28964.02
"2011-09-20",28785.23
"2011-09-21",28070.06
"2011-09-22",27076.79
"2011-09-23",27056.92
"2011-09-26",27195.98
"2011-09-27",27950.87
"2011-09-28",27732.35
"2011-09-29",28089.93
"2011-09-30",27414.5
"2011-10-03",26619.88
"2011-10-04",26659.61
"2011-10-05",27017.19
"2011-10-06",27791.95
"2011-10-07",27633.02
"2011-10-10",28487.24
"2011-10-11",28566.7
"2011-10-12",29142.81
"2011-10-13",29122.94
"2011-10-14",29420.92
"2011-10-17",28864.69
"2011-10-18",29202.4
"2011-10-19",28765.36
"2011-10-20",28646.17
"2011-10-21",29182.54
"2011-10-24",29818.24
"2011-10-25",29341.46
"2011-10-26",29659.31
"2011-10-27",31010.17
"2011-10-28",30811.51
"2011-10-31",29500.39
"2011-11-01",28507.11
"2011-11-02",28785.23
"2011-11-03",29480.52
"2011-11-04",29222.27
"2011-11-07",29262
"2011-11-08",29440.79
"2011-11-09",28308.45
"2011-11-10",28427.64
"2011-11-11",29103.07
"2011-11-14",28705.76
"2011-11-15",28586.57
"2011-11-16",28109.8
"2011-11-17",27811.81
"2011-11-18",27831.68
"2011-11-21",27136.38
"2011-11-22",26997.32
"2011-11-23",26321.89
"2011-11-25",26162.97
"2011-11-28",27096.65
"2011-11-29",27374.77
"2011-11-30",28546.84
"2011-12-01",28248.85
"2011-12-02",28288.59
"2011-12-05",28646.17
"2011-12-06",28487.24
"2011-12-07",28586.57
"2011-12-08",27791.95
"2011-12-09",28328.32
"2011-12-12",27563.49
"2011-12-13",27195.16
"2011-12-14",26765.44
"2011-12-15",26908.68
"2011-12-16",26867.75
"2011-12-19",26601.74
"2011-12-20",27420.25
"2011-12-21",27379.33
"2011-12-22",27563.49
"2011-12-23",27706.73
"2011-12-27",27686.27
"2011-12-28",27277.01
"2011-12-29",27563.49
"2011-12-30",27788.58
"2012-01-03",28627.56
"2012-01-04",28586.64
"2012-01-05",28177.38
"2012-01-06",28034.14
"2012-01-09",28075.06
"2012-01-10",28443.4
"2012-01-11",28463.86
"2012-01-12",28688.95
"2012-01-13",28504.78
"2012-01-17",28954.97
"2012-01-18",29425.61
"2012-01-19",29834.87
"2012-01-20",30019.04
"2012-01-23",30366.91
"2012-01-24",30059.96
"2012-01-25",30448.76
"2012-01-26",30571.53
"2012-01-27",30714.77
"2012-01-30",30366.91
"2012-01-31",30571.53
"2012-02-01",31124.03
"2012-02-02",31287.74
"2012-02-03",31696.99
"2012-02-06",31696.99
"2012-02-07",31758.38
"2012-02-08",31942.55
"2012-02-09",32044.86
"2012-02-10",31512.83
"2012-02-13",31819.77
"2012-02-14",31594.68
"2012-02-15",31574.22
"2012-02-16",31778.84
"2012-02-17",32003.94
"2012-02-21",32188.1
"2012-02-22",32269.95
"2012-02-23",32495.04
"2012-02-24",32679.21
"2012-02-27",32474.58
"2012-02-28",32761.06
"2012-02-29",32392.73
"2012-03-01",32617.82
"2012-03-02",32433.66
"2012-03-05",32167.64
"2012-03-06",31349.12
"2012-03-07",31737.92
"2012-03-08",32351.8
"2012-03-09",32229.03
"2012-03-12",32147.18
"2012-03-13",32576.9
"2012-03-14",32310.88
"2012-03-15",32515.51
"2012-03-16",32781.53
"2012-03-19",32924.77
"2012-03-20",32515.51
"2012-03-21",32433.66
"2012-03-22",32106.25
"2012-03-23",32392.73
"2012-03-26",32781.53
"2012-03-27",32679.21
"2012-03-28",32413.19
"2012-03-29",32249.49
